slice,kind,role,project,agent_type,session_id,start,end,dur_s,turns,raw_turns,tokens,cost_usd,note
061,subagent,subagent:plan-reviewer,contracts,plan-reviewer,agent-a593f3698af026012.jsonl,2026-07-04T21:07:34.779000+00:00,2026-07-04T21:11:00.636000+00:00,206,5,19,346611,0.67,Re-review revised contracts plan
061,subagent,subagent:general-purpose,controller,general-purpose,agent-a2ec51e995dd82b7b.jsonl,2026-07-04T21:58:22.880000+00:00,2026-07-04T22:00:32.687000+00:00,130,7,28,257368,0.40,Survey controller docs for slice 061
061,subagent,subagent:Explore,worker,Explore,agent-a3cfea6ca36c3c40d.jsonl,2026-07-04T23:18:34.699000+00:00,2026-07-04T23:20:53.982000+00:00,139,7,30,204022,0.36,Survey worker + root docs for slice 061
061,subagent,subagent:code-writer,worker,code-writer,agent-a2ff67feef551604b.jsonl,2026-07-04T23:54:54.872000+00:00,2026-07-04T23:55:54.938000+00:00,60,6,19,198336,0.31,Code-writer: fix CN-07 probe minor
061,subagent,subagent:Explore,contracts,Explore,agent-a54ca75e8cae3e68b.jsonl,2026-07-04T20:34:16.396000+00:00,2026-07-04T20:35:33.998000+00:00,78,9,27,152655,0.21,Trace controller worker-client calls
061,subagent,subagent:Explore,contracts,Explore,agent-a5596da3acb678434.jsonl,2026-07-04T20:33:03.497000+00:00,2026-07-04T20:34:16.669000+00:00,73,4,16,61058,0.18,Survey docs for slice 061 contracts
061,subagent,subagent:Explore,contracts,Explore,agent-a45c87339639c1e1e.jsonl,2026-07-04T20:34:09.890000+00:00,2026-07-04T20:35:10.878000+00:00,61,4,14,62364,0.16,Trace worker surface-3 mux routes
062,subagent,subagent:code-writer,controller,code-writer,agent-a77f57844f10b4607.jsonl,2026-07-04T21:25:37.601000+00:00,2026-07-04T21:55:01.171000+00:00,1764,103,226,27776464,17.53,Code-writer for slice 062 controller
062,manager,manager:root,root,,8a8b3cd4-2231-4b00-98f3-82976d2be9d4,2026-07-03T20:26:54.970000+00:00,2026-07-03T21:45:41.152000+00:00,4726,95,242,19942398,16.53,37/212 mentions -> 062
062,manager,manager:root,root,,2a2740be-dd7d-405f-8479-a51a635fc408,2026-07-04T20:07:05.029000+00:00,2026-07-05T06:30:07.446000+00:00,37382,91,235,14265065,13.21,88/208 mentions -> 062
062,manager,manager:controller,controller,,d3685a8f-20e0-4b53-b94f-e298773f1792,2026-07-04T20:24:09.329000+00:00,2026-07-04T22:12:00.711000+00:00,6471,55,149,8510749,8.95,105/426 mentions -> 062
062,subagent,subagent:plan-writer,controller,plan-writer,agent-ae89c9765542187d0.jsonl,2026-07-04T20:38:38.662000+00:00,2026-07-04T21:21:24.733000+00:00,2566,46,121,9450241,8.00,Plan-writer for slice 062 controller
062,subagent,subagent:plan-reviewer,controller,plan-reviewer,agent-a6edd216fb39548e0.jsonl,2026-07-04T21:02:12.780000+00:00,2026-07-04T21:24:43.784000+00:00,1351,30,89,4749110,4.81,Plan-reviewer for slice 062 controller
062,subagent,subagent:code-reviewer,controller,code-reviewer,agent-abb850f3cca027006.jsonl,2026-07-04T21:57:29.394000+00:00,2026-07-04T22:07:22.254000+00:00,593,30,85,4052608,3.08,Code-reviewer for slice 062 controller
062,subagent,subagent:general-purpose,root,general-purpose,agent-ac0f7729fb8682daa.jsonl,2026-07-03T20:43:23.921000+00:00,2026-07-03T20:50:27.058000+00:00,423,35,79,2680737,2.01,Ground contracts_hygiene citations
062,subagent,subagent:slice-verifier,root,slice-verifier,agent-a5627bef1c52e0368.jsonl,2026-07-04T22:14:03.726000+00:00,2026-07-04T22:19:48.871000+00:00,345,16,50,1151056,1.31,Independently verify slice 062
062,subagent,subagent:general-purpose,root,general-purpose,agent-ad3569d9d83226571.jsonl,2026-07-03T20:51:01.370000+00:00,2026-07-03T20:55:39.474000+00:00,278,16,60,1061897,1.07,Ground controller lifecycle citations 062-064
062,subagent,subagent:general-purpose,root,general-purpose,agent-a653662cd1f980c58.jsonl,2026-07-03T20:29:03.283000+00:00,2026-07-03T20:32:14.860000+00:00,192,6,27,416535,0.91,Map slice-bound bundle dependencies
062,subagent,subagent:general-purpose,root,general-purpose,agent-addac589a0e5b21b9.jsonl,2026-07-03T20:43:43.613000+00:00,2026-07-03T20:47:22.270000+00:00,219,2,6,94961,0.38,Digest controller-lifecycle design into A/B/C spec
062,subagent,subagent:Explore,controller,Explore,agent-a619d4cf982028cd1.jsonl,2026-07-04T20:39:01.640000+00:00,2026-07-04T20:40:41.106000+00:00,99,6,29,153037,0.31,Survey controller and root docs
064,manager,manager:root,root,,4167b538-3ca1-49ee-992e-04977c9b4ae7,2026-07-04T20:06:19.440000+00:00,2026-07-04T20:06:53.640000+00:00,34,5,16,292459,1.33,8/21 mentions -> 064
065,manager,manager:root,root,,f9b65f9c-e566-4f83-a982-ef1d6b7a2ae6,2026-07-04T21:03:33.838000+00:00,2026-07-04T21:31:40.863000+00:00,1687,10,33,1017676,2.34,13/72 mentions -> 065
065,subagent,subagent:Explore,root,Explore,agent-a2ccd093bfe4b7de6.jsonl,2026-07-04T21:04:15.917000+00:00,2026-07-04T21:07:50.747000+00:00,215,11,40,872090,1.17,Map env pod + PID sharing + sidecar architecture
066,subagent,subagent:code-writer,worker,code-writer,agent-a6d4ec5d6d62cfae7.jsonl,2026-07-04T15:24:15.948000+00:00,2026-07-04T15:58:39.295000+00:00,2063,94,234,22872604,15.52,Implement slice 066 worker plan
066,manager,manager:root,root,,3d7c4ec2-ac5a-4933-a6a8-c751cbd1fc02,2026-07-04T09:00:35.326000+00:00,2026-07-04T11:45:06.506000+00:00,9871,103,251,16193139,13.71,70/90 mentions -> 066
066,manager,manager:root,root,,dfa372c8-2f1c-4e4e-8193-a3569b7a0c1d,2026-07-04T14:33:08.051000+00:00,2026-07-04T17:11:50.707000+00:00,9523,88,218,12425307,10.55,101/125 mentions -> 066
066,manager,manager:worker,worker,,772cc549-1a09-4b6a-bc1b-4b29f9066839,2026-07-04T14:36:01.823000+00:00,2026-07-04T16:00:27.063000+00:00,5065,68,187,10743166,9.86,77/140 mentions -> 066
066,manager,manager:worker,worker,,42db863d-13df-4f19-b898-b002ab33607a,2026-07-04T09:09:15.496000+00:00,2026-07-04T10:46:02.292000+00:00,5807,57,137,9504263,9.82,73/112 mentions -> 066
066,subagent,subagent:code-writer,worker,code-writer,agent-a58e95aed4ffbbe98.jsonl,2026-07-04T10:03:56.655000+00:00,2026-07-04T10:23:31.429000+00:00,1175,111,216,26326818,9.16,Implement slice 066 worker plan
066,subagent,subagent:plan-writer,worker,plan-writer,agent-a2abc8ac499b54c1e.jsonl,2026-07-04T14:50:25.851000+00:00,2026-07-04T15:21:39.954000+00:00,1874,49,131,8307820,6.83,Plan slice 066 worker fixes
066,subagent,subagent:code-reviewer,worker,code-reviewer,agent-ad74802b0bdd85e5d.jsonl,2026-07-04T10:25:59.624000+00:00,2026-07-04T10:43:50.612000+00:00,1071,39,111,4861193,4.47,Review slice 066 worker implementation
066,subagent,subagent:plan-writer,worker,plan-writer,agent-ab90b9ea0b25242e1.jsonl,2026-07-04T09:30:17.647000+00:00,2026-07-04T09:48:59.864000+00:00,1122,37,97,7964639,3.90,Write plan for slice 066 worker
066,subagent,subagent:plan-reviewer,worker,plan-reviewer,agent-a1d074c1e7d735c09.jsonl,2026-07-04T15:06:46.418000+00:00,2026-07-04T15:22:57.506000+00:00,971,25,84,3289499,3.86,Review slice 066 worker plan
066,subagent,subagent:slice-verifier,root,slice-verifier,agent-a815985de7812c8ef.jsonl,2026-07-04T10:47:41.275000+00:00,2026-07-04T10:53:16.431000+00:00,335,25,70,2364374,2.06,Independently verify slice 066
066,subagent,subagent:plan-reviewer,worker,plan-reviewer,agent-a5d6210b5939a4515.jsonl,2026-07-04T09:50:16.200000+00:00,2026-07-04T10:01:23.937000+00:00,668,16,57,1916920,2.03,Review slice 066 worker plan
066,subagent,subagent:code-reviewer,worker,code-reviewer,agent-ab91685205ebbf0c6.jsonl,2026-07-04T15:49:10.722000+00:00,2026-07-04T15:56:20.669000+00:00,430,12,43,1408401,1.64,Review slice 066 worker implementation
066,subagent,subagent:slice-verifier,root,slice-verifier,agent-a484e6ac4c68c5dcf.jsonl,2026-07-04T16:01:54.387000+00:00,2026-07-04T16:05:43.854000+00:00,229,22,71,1375164,1.28,Independently verify slice 066
066,subagent,subagent:Explore,worker,Explore,agent-ad16e2bd08a1621ba.jsonl,2026-07-04T14:50:47.111000+00:00,2026-07-04T14:53:28.599000+00:00,161,6,28,147632,0.34,Survey worker + root docs
066,subagent,subagent:Explore,worker,Explore,agent-a1640f5086b796576.jsonl,2026-07-04T09:30:44.999000+00:00,2026-07-04T09:31:55.933000+00:00,71,5,22,156268,0.21,Survey docs for slice 066 relevant topics
067,manager,manager:root,root,,4bfe3375-6af2-4aa3-bbe9-d12ecf7e28fc,2026-07-04T09:00:56.374000+00:00,2026-07-04T13:49:15.253000+00:00,17299,172,444,38619113,28.78,85/107 mentions -> 067
067,manager,manager:root,root,,9595abdc-8361-4fda-bbaf-a02f59b5a9ac,2026-07-04T14:33:14.636000+00:00,2026-07-04T17:42:58.529000+00:00,11384,127,291,23760715,18.64,101/129 mentions -> 067
067,manager,manager:root,root,,7e945762-ae4a-4810-9112-41f8bbfcdb4e,2026-07-04T14:04:05.998000+00:00,2026-07-04T18:20:51.780000+00:00,15406,45,153,9020756,11.99,77/179 mentions -> 067
067,subagent,subagent:code-writer,worker,code-writer,agent-a3029db27a184a895.jsonl,2026-07-04T15:39:18.867000+00:00,2026-07-04T15:55:11.081000+00:00,952,76,169,12986603,7.93,Code-writer for slice 067 worker
067,subagent,subagent:code-writer,worker,code-writer,agent-a410f205f6d76f6fe.jsonl,2026-07-04T09:47:55.401000+00:00,2026-07-04T10:00:33.240000+00:00,758,82,179,15696717,6.42,Code-writer for slice 067 worker
067,manager,manager:worker,worker,,32a4bff2-0ae0-4971-93e3-48a4a846aa5b,2026-07-04T09:09:25.475000+00:00,2026-07-04T10:11:42.742000+00:00,3737,51,134,6041441,6.14,75/134 mentions -> 067
067,manager,manager:worker,worker,,4a417c47-8339-42ae-babd-a88801846a5a,2026-07-04T14:36:02+00:00,2026-07-04T16:06:24.228000+00:00,5422,52,123,5585045,5.49,129/198 mentions -> 067
067,subagent,subagent:plan-writer,worker,plan-writer,agent-a27df706a0f372c6a.jsonl,2026-07-04T09:20:12.102000+00:00,2026-07-04T09:37:56.106000+00:00,1064,38,103,6492182,2.89,Plan-writer for slice 067 worker
067,subagent,subagent:plan-writer,worker,plan-writer,agent-a5bb3a3777d0cb606.jsonl,2026-07-04T15:17:15.088000+00:00,2026-07-04T15:27:53.551000+00:00,638,20,67,2249699,2.27,Plan-writer for slice 067 worker
067,subagent,subagent:code-reviewer,worker,code-reviewer,agent-a89604581b5c9ad5d.jsonl,2026-07-04T15:56:32.309000+00:00,2026-07-04T16:03:16.461000+00:00,404,25,68,2285972,1.92,Code-reviewer for slice 067 worker
067,manager,manager:worker,worker,,2998386b-848b-4e47-896c-f4f6b32c9cc5,2026-07-04T12:09:38.565000+00:00,2026-07-04T12:18:56.487000+00:00,558,22,60,1608996,1.91,18/18 mentions -> 067
067,subagent,subagent:code-reviewer,worker,code-reviewer,agent-a092478ba1798a152.jsonl,2026-07-04T10:01:41.828000+00:00,2026-07-04T10:08:51.475000+00:00,430,22,64,2218728,1.91,Code-reviewer for slice 067 worker
067,manager,manager:root,root,,d75c5e07-59bc-40e4-b1dd-23b4f1418c89,2026-07-04T10:13:03.383000+00:00,2026-07-04T10:22:15.133000+00:00,552,21,56,1127476,1.67,43/79 mentions -> 067
067,subagent,subagent:plan-writer,worker,plan-writer,agent-aeb5ea9f5bde602d7.jsonl,2026-07-04T14:45:18.620000+00:00,2026-07-04T14:53:20.822000+00:00,482,15,53,1508107,1.66,Plan-writer for slice 067 worker
067,subagent,subagent:plan-reviewer,worker,plan-reviewer,agent-a572995adeb3f27c4.jsonl,2026-07-04T09:38:42.933000+00:00,2026-07-04T09:47:14.407000+00:00,511,19,65,1698436,1.64,Plan-reviewer for slice 067 worker
067,manager,manager:worker,worker,,6e10c045-e7be-49ce-b8ae-a34a25802665,2026-07-04T13:12:33.259000+00:00,2026-07-04T13:22:29.701000+00:00,596,21,53,1302521,1.45,25/31 mentions -> 067
067,subagent,subagent:plan-reviewer,worker,plan-reviewer,agent-ad6d7588a920f0231.jsonl,2026-07-04T15:29:00.190000+00:00,2026-07-04T15:38:22.863000+00:00,563,15,54,1268130,1.38,Plan-reviewer for slice 067 worker
067,subagent,subagent:slice-verifier,root,slice-verifier,agent-ad407f4f01bbac345.jsonl,2026-07-04T16:18:02.660000+00:00,2026-07-04T16:21:57.218000+00:00,235,25,71,1221843,1.08,Independent slice 067 verification
067,subagent,subagent:slice-verifier,root,slice-verifier,agent-aad576f9081f8998b.jsonl,2026-07-04T10:23:55.749000+00:00,2026-07-04T10:28:29.410000+00:00,274,20,60,1102808,1.06,Independently verify slice 067
067,manager,manager:root,root,,d8257d3b-a7df-4c8e-84fe-29ed1f55daff,2026-07-04T16:08:23.420000+00:00,2026-07-04T16:15:40.890000+00:00,437,12,32,553453,0.94,49/73 mentions -> 067
067,subagent,subagent:code-reviewer,worker,code-reviewer,agent-a830f1f1b7bbc7621.jsonl,2026-07-04T12:13:34.552000+00:00,2026-07-04T12:16:55.172000+00:00,201,13,43,613102,0.72,Review WK-02 set-titles fix
067,subagent,subagent:code-reviewer,worker,code-reviewer,agent-a7ea6b11acceb43b4.jsonl,2026-07-04T13:18:23.257000+00:00,2026-07-04T13:21:39.784000+00:00,197,10,32,426033,0.56,Review WK-01 tmux query hotfix
067,subagent,subagent:code-writer,root,code-writer,agent-af59a93fef5a35974.jsonl,2026-07-04T10:15:23.224000+00:00,2026-07-04T10:21:16.277000+00:00,353,20,38,802221,0.56,Implement DI-01 dev-image ENV var
067,subagent,subagent:plan-writer,worker,plan-writer,agent-a46bc8b630c5e92fb.jsonl,2026-07-04T15:13:20.281000+00:00,2026-07-04T15:14:59.581000+00:00,99,4,20,179133,0.44,Plan-writer for slice 067 worker
067,subagent,subagent:code-writer,root,code-writer,agent-ac1dd761ad350d0a7.jsonl,2026-07-04T16:10:52.028000+00:00,2026-07-04T16:12:26.003000+00:00,94,11,33,357043,0.44,Implement DockerImages ENV change
067,subagent,subagent:code-writer,worker,code-writer,agent-a041f42c5ca6c8f3d.jsonl,2026-07-04T13:15:10.372000+00:00,2026-07-04T13:16:59.590000+00:00,109,15,31,674202,0.43,Implement WK-01 tmux query hotfix
067,subagent,subagent:code-writer,worker,code-writer,agent-a291ab32d1d14ca87.jsonl,2026-07-04T12:11:14.876000+00:00,2026-07-04T12:12:57.751000+00:00,103,11,25,588661,0.41,Implement WK-02 set-titles fix
067,subagent,subagent:code-reviewer,root,code-reviewer,agent-a1a739356ec9fff51.jsonl,2026-07-04T10:17:13.917000+00:00,2026-07-04T10:19:23.325000+00:00,129,6,20,184692,0.35,Review DI-01 dev-image ENV change
067,subagent,subagent:code-reviewer,root,code-reviewer,agent-ae67a7df02143a53d.jsonl,2026-07-04T16:12:53.163000+00:00,2026-07-04T16:15:12.405000+00:00,139,7,24,229607,0.35,Review DockerImages ENV change
067,subagent,subagent:Explore,worker,Explore,agent-a254245580b46fdc0.jsonl,2026-07-04T15:17:32.437000+00:00,2026-07-04T15:18:40.884000+00:00,68,4,19,91799,0.28,Survey worker docs for slice 067
067,subagent,subagent:general-purpose,worker,general-purpose,agent-a9f69beb61d6a1e4a.jsonl,2026-07-04T15:13:34.806000+00:00,2026-07-04T15:14:46.072000+00:00,71,3,14,96827,0.27,Survey worker + root docs for slice 067
067,subagent,subagent:general-purpose,worker,general-purpose,agent-ad8f91bc7a7cba3f0.jsonl,2026-07-04T09:20:34.883000+00:00,2026-07-04T09:21:44.580000+00:00,70,4,19,164935,0.24,Survey docs for slice 067 required reading
067,subagent,subagent:Explore,worker,Explore,agent-a6438d2d9515d9dbf.jsonl,2026-07-04T14:45:38.242000+00:00,2026-07-04T14:46:42.912000+00:00,65,4,17,77667,0.23,Survey worker + root docs for slice 067
067,manager,manager:worker,worker,,cc8640be-b5ae-4907-b08b-0ad6993fc7eb,2026-07-04T09:06:26.704000+00:00,2026-07-04T09:06:29.867000+00:00,3,1,3,33236,0.12,3/3 mentions -> 067
068,manager,manager:root,root,,0706f2b7-d85b-41cc-8320-a2df10d11eeb,2026-07-05T08:27:11.854000+00:00,2026-07-05T10:57:53.383000+00:00,9042,82,209,12098685,11.11,78/149 mentions -> 068
068,manager,manager:worker,worker,,adb2202e-7b18-41f3-89a3-800e64a0b3b0,2026-07-05T08:55:55.277000+00:00,2026-07-05T10:27:05.745000+00:00,5470,60,155,9558693,10.05,73/86 mentions -> 068
068,subagent,subagent:code-writer,worker,code-writer,agent-ac10e34c5c07599e6.jsonl,2026-07-05T09:54:56.875000+00:00,2026-07-05T10:11:24.632000+00:00,988,60,142,8963617,5.84,Code-writer for slice 068 worker
068,subagent,subagent:plan-writer,worker,plan-writer,agent-a41de071bfee6631b.jsonl,2026-07-05T09:16:44.612000+00:00,2026-07-05T09:51:16.473000+00:00,2072,43,116,6627025,5.61,Plan-writer for slice 068 worker
068,subagent,subagent:plan-reviewer,worker,plan-reviewer,agent-a43bdb162d9c8e16d.jsonl,2026-07-05T09:32:56.372000+00:00,2026-07-05T09:53:46.440000+00:00,1250,32,89,4060686,4.06,Plan-reviewer for slice 068 worker
068,manager,manager:controller,controller,,9b598b69-7012-4cf6-bf97-c694e59e7130,2026-07-05T08:31:19.014000+00:00,2026-07-05T08:54:57.512000+00:00,1418,36,84,2708197,3.09,31/86 mentions -> 068
068,subagent,subagent:slice-verifier,root,slice-verifier,agent-a2f5c6ec3f40aea7f.jsonl,2026-07-05T10:28:41.895000+00:00,2026-07-05T10:41:04.383000+00:00,742,34,92,3687709,2.77,Independently verify slice 068
068,subagent,subagent:code-reviewer,worker,code-reviewer,agent-aa6e6be49a199c837.jsonl,2026-07-05T10:13:56.102000+00:00,2026-07-05T10:24:18.348000+00:00,622,28,84,2921668,2.37,Code-reviewer for slice 068 worker
068,subagent,subagent:code-writer,controller,code-writer,agent-a7f1fa0ec476f61df.jsonl,2026-07-05T08:38:51.544000+00:00,2026-07-05T08:44:29.592000+00:00,338,32,86,2673982,2.02,Implement slice 068 controller mount
068,subagent,subagent:code-reviewer,controller,code-reviewer,agent-a4c5b6c8075fe1df7.jsonl,2026-07-05T08:45:53.971000+00:00,2026-07-05T08:52:12.254000+00:00,378,22,67,1379727,1.23,Review slice 068 controller change
068,subagent,subagent:Explore,worker,Explore,agent-a34a016fa49969a3c.jsonl,2026-07-05T09:17:08.633000+00:00,2026-07-05T09:18:37.098000+00:00,88,5,20,100101,0.24,Survey worker and root docs
069,manager,manager:root,root,,7fc93cbe-9746-4b31-9034-b961087b7e8b,2026-07-04T20:06:29.208000+00:00,2026-07-05T08:11:08.420000+00:00,43479,161,472,51293741,40.45,148/357 mentions -> 069
069,manager,manager:controller,controller,,3d2f115e-1541-4de6-9ee7-16b6b9355334,2026-07-04T20:22:41.431000+00:00,2026-07-04T21:25:04.773000+00:00,3743,49,122,6846167,7.61,64/264 mentions -> 069
069,subagent,subagent:code-writer,controller,code-writer,agent-a64ad53fd9a4b5be1.jsonl,2026-07-04T21:01:13.486000+00:00,2026-07-04T21:09:17.513000+00:00,484,34,93,5037058,4.42,Implement the samba sidecar plan
069,manager,manager:root,root,,c18ca9a9-efa4-4286-80bb-f19d7b9fd03a,2026-07-04T21:27:04.572000+00:00,2026-07-04T21:58:44.662000+00:00,1900,28,81,2452333,3.98,26/65 mentions -> 069
069,subagent,subagent:plan-writer,controller,plan-writer,agent-aea6da89e49f182d1.jsonl,2026-07-04T20:36:08.331000+00:00,2026-07-04T20:50:24.583000+00:00,856,29,82,4156137,3.49,Write the implementation plan
069,subagent,subagent:code-reviewer,controller,code-reviewer,agent-a0ff829e6e785276a.jsonl,2026-07-04T21:10:45.173000+00:00,2026-07-04T21:23:46.555000+00:00,781,27,91,2944489,3.05,Adversarial code review of samba changes
069,subagent,subagent:slice-verifier,root,slice-verifier,agent-a3a4a48ef78547250.jsonl,2026-07-04T22:15:57.895000+00:00,2026-07-04T22:28:00.756000+00:00,723,39,117,3064060,2.29,Independently verify slice 069
069,manager,manager:bot,bot,,5dd45b29-b5f9-4c60-bd9b-3339c03ca21c,2026-07-04T21:59:40.984000+00:00,2026-07-04T22:14:34.580000+00:00,894,18,50,1315332,1.91,43/74 mentions -> 069
069,subagent,subagent:code-writer,bot,code-writer,agent-aacb4595b9bb2b5c1.jsonl,2026-07-04T22:04:46.471000+00:00,2026-07-04T22:08:51.708000+00:00,245,22,62,1958269,1.58,Implement samba /work share env-info render
069,subagent,subagent:plan-reviewer,controller,plan-reviewer,agent-aa0881b583da7b9cf.jsonl,2026-07-04T20:51:57.203000+00:00,2026-07-04T21:00:19.895000+00:00,503,11,45,1251676,1.58,Review the implementation plan
069,manager,manager:root,root,,63a59d8e-3156-4c13-adc5-6810fd2500bd,2026-07-05T07:09:22.012000+00:00,2026-07-05T07:14:56.651000+00:00,335,8,28,495830,1.45,8/13 mentions -> 069
069,subagent,subagent:Explore,root,Explore,agent-a13467e6c3434d2cc.jsonl,2026-07-05T07:37:25.324000+00:00,2026-07-05T07:41:23.533000+00:00,238,18,57,1055850,1.03,Map cexec shell + per-tool config threading
069,subagent,subagent:code-writer,controller,code-writer,agent-ae1b7a1d90a5ec7f1.jsonl,2026-07-04T21:19:32.961000+00:00,2026-07-04T21:21:44.328000+00:00,131,12,35,796001,0.84,Fix reserved-name gap (code review MAJOR)
